SLC6A20	[ 3.53318239  3.79187988  3.61890421]	[ 3.60405571  3.58195866  3.52241015]
SLC6A3	[ 5.83415498  5.70099449  5.7604871 ]	[ 5.88190929  5.83415498  5.88581837]
SLC6A4	[ 3.1712808   3.15028242  3.13530536]	[ 3.1801404   3.21850897  3.13410357]
SLC6A5	[ 4.41006969  4.46074256  4.0591822 ]	[ 4.36106649  4.47897181  4.45351758]
SLC6A6	[ 5.82278915  5.87526368  5.69844551]	[ 5.63909474  5.17988227  5.32874619]
SLC6A7	[ 5.73579293  5.85449442  5.96555343]	[ 5.73118324  6.02214584  5.924575  ]
SLC6A8	[ 6.05942074  9.11000793  9.99715084]	[ 6.64348567  7.12487584  9.05668522]
SLC6A9	[ 3.91169158  4.37712375  4.15704371]	[ 4.76234882  4.26828467  4.05745027]
SLC7A1	[ 7.36569277  7.43299512  8.01733867]	[ 6.01943718  6.76792782  7.31840261]
SLC7A10	[ 3.62175886  3.69599381  3.76447355]	[ 3.77715667  3.70043972  3.77082905]
SLC7A11	[ 6.15542853  7.45462083  7.78757907]	[ 5.77004093  6.60831299  7.61004345]
SLC7A11-AS1	[ 3.23266076  3.28540222  3.24792751]	[ 2.86987141  3.12267272  3.13750352]
SLC7A13	[ 2.93545975  2.93922658  3.03738222]	[ 2.79701298  3.11603199  2.90881291]
SLC7A14	[ 3.84063116  3.81101932  3.72977524]	[ 3.73029266  3.74230351  3.64787069]
SLC7A2	[ 6.90109943  3.8149995   4.07832053]	[ 6.10893738  3.98256781  3.78864539]
SLC7A3	[ 3.06004738  3.45417589  3.50969584]	[ 2.9429836   3.09423607  3.0992952 ]
SLC7A4	[ 4.74119163  4.78990686  4.6734204 ]	[ 4.70702928  4.63986738  4.46778291]
SLC7A5	[  9.80680737  10.02796127  11.05010712]	[  8.43529522   8.97363997  10.88322368]
SLC7A5P2	[ 5.09127669  5.21955577  6.19927972]	[ 4.89772447  5.09845325  6.72041528]
SLC7A6	[ 7.78133203  6.8266713   7.68273122]	[ 7.31795761  6.0836002   6.61018206]
SLC7A6OS	[ 6.80460653  6.22970766  6.58286322]	[ 6.84365713  6.5579858   6.74775013]
SLC7A7	[ 5.9404017   5.95070169  5.64270157]	[ 7.35640795  5.74496835  5.077243  ]
SLC7A8	[ 4.97267066  7.41910254  5.01094831]	[ 4.748536    7.45080183  4.99840701]
SLC7A9	[ 4.37364821  4.5533605   4.6904171 ]	[ 4.28169825  4.41616416  4.57591736]
SLC8A1	[ 3.58203568  3.54982294  3.51407332]	[ 3.48137337  3.51330395  3.54969971]
SLC8A1-AS1	[ 2.85683416  3.058016    2.88519254]	[ 3.06745956  2.85825542  2.99842484]
SLC8A2	[ 4.42290574  4.43362717  4.40326772]	[ 3.93545975  4.52230689  4.05745027]
SLC8A3	[ 4.72052031  5.07117149  6.54637266]	[ 4.74585441  4.8949493   5.22517849]
SLC8B1	[ 5.39755069  6.33217261  6.69830531]	[ 5.84443874  6.05498831  6.73667729]
SLC9A1	[ 5.09046573  5.60639177  4.91573915]	[ 5.38739127  5.34507115  4.4470708 ]
SLC9A2	[ 3.69309076  3.92552469  4.1881999 ]	[ 3.79852122  4.00695219  3.96776229]
SLC9A3	[ 3.58014548  3.54225805  3.64385619]	[ 3.48542683  3.77610399  3.24184018]
SLC9A3R1	[ 9.5635967   8.80803103  8.17512535]	[ 9.64004605  8.14486214  7.59931779]
SLC9A3R2	[ 3.91647664  3.78240856  3.67468662]	[ 3.95884268  3.68929916  3.66334462]
SLC9A5	[ 4.98115744  4.9079361   5.11935882]	[ 5.12002683  5.01847885  5.11140466]
SLC9A6	[ 8.71506968  7.97217567  8.76337838]	[ 9.08992711  8.3192205   9.11792876]
SLC9A7	[ 4.4230205   5.14212287  4.28459971]	[ 4.60315275  4.64965553  4.22470001]
SLC9A8	[ 5.12142991  5.40871186  4.82476785]	[ 5.67638026  5.18586655  5.34163001]
SLC9A9	[ 5.60038581  5.7893547   5.64166456]	[ 7.17292838  6.31559947  6.05787256]
SLC9B1	[ 3.38916857  3.4168728   3.33738314]	[ 3.37867875  3.66784826  3.59067472]
SLC9B2	[ 7.34456073  7.39244075  6.75362053]	[ 6.88007866  6.95464964  6.50984175]
SLC9C2	[ 2.79257141  3.02899586  2.9305509 ]	[ 2.95502092  2.96133204  3.02610469]
SLCO1A2	[ 3.34555391  3.11433659  3.15092217]	[ 3.0904195   3.35765029  3.05768618]
SLCO1B1	[ 3.34624777  3.49952702  3.36737107]	[ 3.57773093  3.37434399  3.67694436]
SLCO1B3	[ 3.28243981  3.03562391  2.9429836 ]	[ 2.82781902  3.27351589  2.85399565]
SLCO1C1	[ 3.30597052  3.10265813  3.03386345]	[ 2.98185265  3.33913738  2.95605665]
SLCO2A1	[ 4.81762326  4.88898672  5.08065766]	[ 4.94532678  4.86591881  4.83339613]
SLCO2B1	[ 4.99094685  6.11826272  4.89617716]	[ 4.8353946   6.27219487  4.86886058]
SLCO3A1	[ 3.8790509   4.01691945  7.43861136]	[ 4.08255397  4.18696936  6.36422088]
SLCO4A1	[ 6.76824382  6.70221695  6.73676224]	[ 5.86855963  5.76507391  6.01342299]
SLCO4A1-AS1	[ 4.90833257  4.80992887  4.91886324]	[ 4.77346893  4.83592407  4.83035675]
SLCO4C1	[ 4.08335571  3.80820127  3.49565548]	[ 4.48860948  4.03025556  3.39231742]
SLCO5A1	[ 2.99143976  3.01036666  2.93645869]	[ 2.70882501  3.05527872  2.98064034]
SLCO6A1	[ 3.41683974  3.39369076  3.14404637]	[ 3.13257684  3.62410089  3.37155886]
SLFN11	[ 3.96439863  7.95128471  9.00837259]	[ 4.1675185   7.68727069  8.34739991]
SLFN12	[ 5.75755669  5.00045077  6.3231899 ]	[ 7.39180208  5.98595575  6.67440415]
SLFN13	[ 4.05734488  5.25010889  3.47313383]	[ 3.80776847  4.07316418  3.54199492]
SLFN5	[ 3.82786936  3.89229738  4.14029868]	[ 3.86654186  4.29320704  4.22912046]
SLFNL1	[ 4.67272846  4.55591708  5.74423591]	[ 4.3914562   4.51466018  5.31543769]
SLFNL1-AS1	[ 4.00180224  4.14323013  3.92789645]	[ 3.82781902  3.94204526  3.73768676]
SLIRP	[ 11.97784158  11.24614084  11.91894521]	[ 10.90432603  10.33431798  11.21190046]
SLIT1	[ 4.89190968  5.15913477  5.04463256]	[ 4.88848652  5.36483689  4.88589748]
SLIT1-AS1	[ 4.31831684  3.77294134  4.138323  ]	[ 3.63923216  4.01077984  3.91073266]
SLIT2	[ 3.3754694   3.30110218  3.47076981]	[ 3.23252084  3.21123029  3.44697433]
SLIT2-IT1	[ 2.93545975  2.74846123  2.7441611 ]	[ 2.82578563  3.05484848  2.69153416]
SLIT3	[ 4.43588634  4.4747119   4.35916355]	[ 4.43094836  4.4795685   4.29806374]
SLITRK1	[ 3.28243981  3.17632277  3.30742853]	[ 3.0617762   3.08746284  3.12928302]
SLITRK2	[ 3.55458885  3.37155886  3.41953889]	[ 3.9068906   3.4475792   3.71039319]
SLITRK3	[ 3.08746284  3.02325535  2.91838623]	[ 2.93357264  2.77399633  2.98185265]
SLITRK4	[ 3.09701791  2.79276823  2.87593001]	[ 2.6649439   2.8438663   2.89837414]
SLITRK5	[ 8.57674886  7.11103131  7.77952239]	[ 8.58575126  7.09381367  8.12835527]
SLITRK6	[ 3.1779195   5.10295777  3.10641284]	[ 3.26804858  6.66103598  3.34064508]
SLK	[ 8.7685188   8.44889501  9.12921641]	[ 8.43221268  8.57561779  9.36355092]
SLMAP	[ 6.13696166  5.64996343  5.82866609]	[ 5.8488561   5.62672157  5.70092273]
SLMO1	[ 6.52763339  4.90014226  5.28466219]	[ 5.90110824  4.1771205   5.04526822]
SLMO2	[ 9.58330837  8.75269364  9.71497605]	[ 8.9714781   8.6903378   9.51562506]
SLN	[ 4.84448609  4.63807384  4.4475792 ]	[ 4.42827641  4.50716035  4.3526173 ]
SLPI	[ 5.3323499   5.2330444   5.11852585]	[ 5.2794713   5.29204549  5.37955165]
SLTM	[ 9.43768966  9.54598767  9.26671628]	[  9.44292277  10.01517807   9.84699469]
SLU7	[ 8.05832715  7.94209958  8.183237  ]	[ 8.71965742  8.2796163   8.37075244]
SLURP1	[ 4.9155209   4.92504996  4.80632406]	[ 5.00629802  4.51853514  5.02014657]
SLX4	[ 6.59337932  6.3129119   6.32783155]	[ 6.3296576   6.15199954  6.33950089]
SLX4IP	[ 5.20280949  5.72546851  5.34127418]	[ 5.53729607  6.38629364  5.7604871 ]
SMA4	[ 6.57803297  6.26171885  6.19672506]	[ 7.40505635  6.58601408  6.68636045]
SMAD1	[ 7.11220609  6.37969006  7.29517364]	[ 7.28824633  6.09145783  7.1820202 ]
SMAD1-AS2	[ 2.66448284  2.68481874  2.7803101 ]	[ 2.61353165  2.90881291  3.08746284]
SMAD2	[ 8.21670186  7.58768603  7.21879608]	[ 7.65836087  7.75257028  7.15522396]
SMAD3	[ 7.865401    7.73023329  7.03406673]	[ 8.91991135  7.2519798   6.34948055]
SMAD4	[ 5.62881101  5.3740039   4.95344135]	[ 5.78042002  5.5486693   5.02380892]
SMAD5	[ 7.81692954  7.43664846  7.5598946 ]	[ 7.56430552  7.54679153  7.62171147]
SMAD5-AS1	[ 4.42693562  4.24640809  4.42693562]	[ 4.76075321  4.7131459   4.33842441]
SMAD6	[ 4.98532137  4.91317043  5.51064676]	[ 5.28577078  4.93435798  6.3497177 ]
SMAD7	[ 7.08778105  5.90062533  6.81005744]	[ 7.57523668  4.37781785  6.47638169]
SMAD9	[ 7.3834891   3.87018081  5.78716835]	[ 8.12884544  4.20851611  6.34168743]
SMAGP	[ 7.70099449  6.59633886  9.27307291]	[ 7.17412674  6.40258576  8.45971849]
SMAP1	[ 9.2586838   9.97224749  9.53511982]	[  9.64812386  10.20968486   9.81792698]
SMAP2	[  8.49884921  10.35475628   8.94189859]	[ 8.25119834  9.18787165  8.44828153]
SMARCA1	[ 3.031255    2.93519158  3.01397448]	[ 3.00538706  3.09597846  3.20153398]
SMARCA2	[ 7.10195213  6.6351286   5.38743357]	[ 7.43706756  6.83026177  5.52845257]
SMARCA4	[ 7.72111781  8.24917045  7.84888789]	[ 7.63807791  7.94797481  7.77670899]
SMARCA5	[ 9.36962273  9.09238594  9.00389348]	[ 9.20572316  9.02139248  8.86057163]
SMARCAD1	[ 9.06517376  9.73058901  9.3244281 ]	[ 9.14136637  9.64333312  9.45257073]
SMARCAL1	[ 8.03979641  8.08065766  8.25356388]	[ 8.70265754  8.24455412  9.1087074 ]
SMARCB1	[ 5.97548881  6.10379408  5.70999756]	[ 6.40558808  6.16119751  5.79201668]
SMARCC1	[ 9.29849311  9.51475722  9.50746504]	[ 9.38231925  9.25389552  9.51352639]
SMARCC2	[ 7.76266399  7.00604436  7.41547871]	[ 8.24150202  7.01018569  7.44418984]
SMARCD1	[ 7.28566288  6.65003909  6.96676434]	[ 7.71775423  6.1365958   6.91965278]
SMARCD2	[ 9.16711703  8.89999127  8.99310822]	[ 9.26931373  8.62793508  8.78969665]
SMARCD3	[ 4.29628308  4.19891517  4.18625995]	[ 4.16778517  4.24824476  4.21718985]
SMARCE1	[ 8.37521186  8.18910448  7.95444306]	[ 8.8990089   8.18828354  8.012717  ]
SMC1A	[ 6.39442884  6.37371567  6.34584172]	[ 6.06320354  6.05382439  6.31493914]
SMC1B	[ 3.51853514  3.59812696  3.40326772]	[ 3.57773093  3.35614381  3.42357817]
SMC2	[ 9.01398752  8.15434636  8.03418765]	[ 8.48493222  7.99788302  7.58349195]
SMC3	[ 8.35569874  7.86600401  8.29033619]	[ 7.89362462  7.89121887  8.14590214]
SMC4	[ 9.38424044  8.63405631  9.46396248]	[ 9.40218497  8.83344588  9.5453036 ]
SMC5	[ 6.67814945  6.50577904  5.88573022]	[ 6.25029643  6.45302499  5.47165963]
SMC6	[ 7.79201964  7.99173106  8.57373343]	[ 7.4838782   7.99637091  8.64312348]
SMCHD1	[ 7.02596177  6.45471203  6.8045045 ]	[ 6.37892282  6.51861958  6.78481106]
SMCO1	[ 3.33771109  3.20320116  3.51727569]	[ 3.4475792   3.4918531   3.30451104]
SMCO3	[ 3.45285896  2.9800253   2.98732087]	[ 3.09423607  3.41683974  3.08915913]
SMCO4	[ 9.24854432  8.2000158   8.81028242]	[ 8.6701251   7.75314988  7.49984589]
SMCP	[ 5.26228281  5.43462823  5.65420638]	[ 5.11727946  5.99864684  5.46237957]
SMCR5	[ 3.24944534  3.31179372  3.32337007]	[ 3.35895883  3.45811948  3.41548827]
SMCR8	[ 6.12715659  6.5947111   6.45748106]	[ 6.32990632  6.92489472  6.45655593]
SMDT1	[ 7.99608044  7.33145256  7.63871605]	[ 7.93296168  7.27454801  7.77643513]
SMEK1	[ 7.81886365  7.44412401  7.41266327]	[ 7.50559094  7.49155308  7.36531448]
SMEK2	[ 6.38682689  6.13944674  6.5810465 ]	[ 6.40861814  6.15354251  6.48055892]
SMEK3P	[ 3.0617762   2.72900887  4.46205232]	[ 3.19377174  3.12763328  4.2890967 ]
SMG1	[ 8.2324539   7.96269812  8.40678434]	[ 7.76233299  8.09368774  8.53683589]
SMG1P1	[ 3.20320116  2.94485845  3.1473067 ]	[ 2.70043972  2.80322704  3.04788733]
SMG1P2	[ 4.42021289  4.33842441  4.21490191]	[ 4.37851162  3.65306002  4.25020366]
SMG1P5	[ 6.37173309  5.68818036  6.50842865]	[ 6.43295941  5.82298502  7.91145191]
SMG5	[ 8.51887533  7.74516772  7.64874746]	[ 8.16063212  7.14724798  7.10019192]
SMG6	[ 4.5710331   4.4726868   4.30396843]	[ 4.87744375  4.50650107  4.43279999]
SMG7	[ 6.33937822  5.71473487  5.82302901]	[ 6.20588065  5.465269    5.86103501]
SMG7-AS1	[ 3.02824083  3.38686435  3.17316378]	[ 3.29755264  3.25194148  3.22746465]
SMG8	[ 8.84602312  8.85885132  8.66856593]	[ 8.61209443  8.72948479  8.84856035]
SMG9	[ 6.42131459  6.47064723  6.14193056]	[ 6.30668187  6.43455507  6.15529164]
SMIM1	[ 5.26228281  7.6537766   6.36369674]	[ 5.83061027  7.87805091  7.11800665]
SMIM10	[ 3.88459792  6.25512301  6.72968871]	[ 3.86492897  7.26556817  7.40684275]
SMIM11	[ 6.65267967  6.56416995  6.48632292]	[ 6.47984705  6.5385997   6.56526002]
SMIM12	[ 7.13873029  7.39618428  8.10280713]	[ 6.79139915  6.96212389  7.54060473]
SMIM13	[ 7.08223858  7.01216796  7.49518179]	[ 6.38353285  6.44117906  6.69964437]
SMIM14	[ 5.43289712  3.68674301  4.21232915]	[ 7.47519372  4.71783379  5.23821495]
SMIM15	[ 10.25708136  10.47577396  10.82685034]	[ 10.08327986  10.16902304  10.37386568]
SMIM17	[ 5.60407132  3.6622055   3.39917109]	[ 4.86492897  3.36036428  3.93922658]
SMIM19	[ 10.19736415  10.39521279   8.72369507]	[ 10.57723998  10.35319094   9.42712424]
SMIM2	[ 3.1405366   3.221422    3.01056883]	[ 3.06398169  3.08130442  3.15477001]
SMIM20	[ 7.97962526  7.8985107   8.12210323]	[ 8.32746282  8.08204257  8.68765562]
SMIM21	[ 2.88775708  2.9230962   2.86791812]	[ 2.77682617  2.99590603  2.84617175]
SMIM22	[ 4.5360529   4.39574833  4.47897181]	[ 4.23342794  4.39231742  4.28169825]
SMIM24	[ 7.87835751  6.37277802  5.83111719]	[ 8.80396964  6.23572706  5.26865896]
SMIM3	[ 9.94830882  9.41578401  6.03804104]	[ 10.41911748   9.31367667   6.25417829]
SMIM4	[ 5.25731777  4.88950533  5.05277507]	[ 4.83271642  4.97237296  4.93361935]
SMIM5	[ 4.40871186  5.13914202  4.12018603]	[ 4.03121873  5.98367769  4.34766566]
SMIM6	[ 3.33342373  4.06091205  3.60050765]	[ 3.53106949  4.37989816  3.64846544]
SMIM7	[ 7.41657298  7.9133023   7.44931352]	[ 7.41757687  7.7059725   7.43030318]
SMIM8	[ 5.59378981  5.90963387  5.51777816]	[ 5.57099865  6.046114    5.79560291]
SMKR1	[ 8.31301905  4.61706334  4.7131459 ]	[ 6.28558717  3.96254902  4.53977919]
SMNDC1	[ 10.39921383  10.23186917  11.05225557]	[ 10.13116245  10.27160309  10.84580365]
SMNP	[ 2.83187724  2.88166462  2.94860085]	[ 2.67807191  2.7441611   2.82984956]
SMO	[ 6.43128865  5.53636379  5.65621032]	[ 6.39351917  5.63778411  5.74711882]
SMOC1	[ 4.23174686  4.14382664  4.36377987]	[ 4.05270495  4.40387806  4.20412495]
SMOC2	[ 4.12174934  4.136449    4.18305618]	[ 4.20129288  4.19821677  4.05845267]
SMOX	[ 5.99054124  6.31580681  6.2371522 ]	[ 6.48257233  5.93422171  5.842662  ]
SMPD1	[ 5.18750027  5.41183523  5.20307264]	[ 5.44795949  5.42584773  5.26467107]
SMPD2	[ 7.72751209  7.94749083  7.39677601]	[ 8.09465834  7.44468363  7.05245937]
SMPD3	[ 4.84253048  4.58840534  4.78085877]	[ 4.69031928  4.64291933  4.8394166 ]
SMPDL3A	[ 3.20841987  4.80924699  3.93997753]	[ 3.32655438  4.97051353  4.43983114]
SMPDL3B	[ 5.23493159  6.19117381  5.11084431]	[ 5.47928089  6.01318256  4.5293881 ]
SMPX	[ 2.97819563  4.13914202  2.99095486]	[ 2.92599942  3.76234882  3.24944534]
SMR3A	[ 2.91073266  2.76977174  3.04614178]	[ 2.67581593  2.54101915  2.5533605 ]
SMR3B	[ 2.90303827  2.80735492  3.06695024]	[ 2.76977174  2.79908731  2.96347412]
SMS	[ 11.26009625  10.97753752  10.78414405]	[ 10.9177301   11.04077602  10.35260627]
SMTN	[ 6.39571587  6.1388103   6.30411101]	[ 6.20085282  5.80643765  6.28190689]
SMTNL1	[ 5.32984118  5.03694284  5.28318098]	[ 5.10643208  5.14282184  5.20045727]
SMTNL2	[ 3.77399633  3.59096124  3.56193706]	[ 3.54473266  3.79493566  3.52105074]
SMU1	[ 7.6051363   6.85576581  6.27830056]	[ 7.33745168  6.95666359  6.20816358]
SMUG1	[ 5.7707078   6.08439986  6.10305808]	[ 6.19236657  6.26753123  6.38347728]
SMURF1	[ 5.76198035  5.15613607  5.72584228]	[ 5.52154681  5.19791317  5.68449511]
SMURF2	[ 6.89028293  6.51595033  6.21188914]	[ 7.00278723  6.89383423  6.33088093]
SMYD1	[ 4.2153768   4.4267995   4.45185252]	[ 4.32104932  4.41679705  4.35723181]
SMYD2	[ 6.79823428  6.24787716  6.62774178]	[ 6.28168047  5.88395156  6.75898707]
SMYD3	[ 10.03646212   9.68278396   9.47897181]	[ 10.36164775   9.65837217   9.16699155]
SMYD4	[ 6.61191007  6.72150938  6.58330846]	[ 6.40173285  6.41345869  6.07424852]
SMYD5	[ 6.41818995  6.97384084  7.34553831]	[ 5.66959375  6.04286318  6.95919055]
SNAI1	[ 5.25247621  5.51001247  5.22766407]	[ 5.28835856  5.20945337  5.42592921]
SNAI2	[ 4.29865832  8.4778392   6.50827018]	[  3.56681515  10.44110787   8.49581506]
SNAI3	[ 3.59693514  3.82374936  3.22496637]	[ 3.42626475  3.92504996  3.53231696]
SNAI3-AS1	[ 4.46293445  4.44885195  4.3006202 ]	[ 4.49025189  4.30662585  4.18134628]
SNAP23	[ 7.95021968  8.36585494  7.96396449]	[ 8.71666894  8.47877009  8.24646352]
SNAP25	[ 3.7506897   3.91364722  3.97073256]	[ 3.75057598  3.93879882  3.88580507]
SNAP29	[ 7.94232344  7.60289535  8.18755092]	[ 8.35978214  7.47059836  8.1973106 ]
SNAP47	[ 9.28473158  8.60499792  9.02925962]	[ 9.07670873  8.46287031  8.95361446]
SNAP91	[ 2.99638875  3.23112516  3.13257684]	[ 3.02325535  3.30888506  3.19219417]
SNAPC1	[ 8.58789     8.88245964  8.6814844 ]	[ 8.33346846  8.91007303  8.43229134]
SNAPC2	[ 6.187649    6.71712803  6.55719562]	[ 6.21994291  6.28688115  6.61706334]
SNAPC3	[ 6.737952    6.46453455  6.12803873]	[ 6.8367286   7.23372037  6.22737981]
SNAPC4	[ 7.70927025  7.23897464  7.53699963]	[ 7.36426245  7.08296463  7.22100711]
SNAPC5	[ 7.78271228  6.95449268  7.5104121 ]	[ 7.20756537  6.80596504  7.14521624]
SNAPIN	[ 9.43237486  9.29705382  9.05444152]	[ 10.26351569   9.4511905    9.48588967]
SNCA	[ 8.58991157  6.50230758  6.4999869 ]	[ 8.34422839  6.43749373  6.23580955]
SNCAIP	[ 4.15591851  4.03614952  4.35492428]	[ 4.09838282  3.94545138  4.09163484]
SNCB	[ 5.85049941  5.98504496  5.8750428 ]	[ 5.51822038  5.7604871   5.64385619]
SNCG	[ 5.20536961  5.39472207  5.3707948 ]	[ 5.25034208  5.57885978  5.34459899]
SND1	[ 9.62580015  9.71161536  9.78185146]	[ 9.79379836  9.66309551  9.87039555]
SND1-IT1	[ 5.32984118  4.94016675  5.41987593]	[ 4.89481776  4.98413359  5.21955577]
SNED1	[ 4.4100179   4.17657201  4.29290057]	[ 4.67258706  4.28569376  4.09152894]
SNF8	[ 7.62308146  7.47243446  7.63832284]	[ 7.62945411  7.1128472   7.75713642]
SNHG1	[ 10.11531681  10.8805937   10.61843139]	[  9.67854732  11.44430574  11.61257827]
SNHG10	[ 4.10721884  4.15664332  4.18654367]	[ 3.96679979  4.02591725  3.96053738]
SNHG11	[ 7.02281165  6.5111201   8.73281187]	[ 6.9021942   7.0061858   8.54577536]
SNHG12	[ 7.41752193  8.27590781  6.57907312]	[ 6.93583539  8.14971715  7.14807523]
SNHG15	[ 9.06104711  8.87341335  8.97297979]	[ 8.41282386  8.42861142  8.18030702]
SNHG16	[ 10.72984639  11.50756778  11.30107458]	[  9.64081545  11.33053989  11.24601331]
SNHG17	[ 9.81090031  8.02689518  9.6859688 ]	[ 8.68067907  7.68909528  9.31623959]
SNHG19	[ 9.81092504  7.52646011  9.09267787]	[ 9.82335132  7.51491126  9.41032414]
SNHG20	[ 6.04045412  5.76314596  5.86145917]	[ 5.92647391  5.88362082  5.96670731]
SNHG22	[ 3.29865832  3.22650853  3.45417589]	[ 3.37016428  3.43829285  3.74846123]
SNHG24	[ 3.20945337  9.02843102  7.46139759]	[ 2.88166462  9.25131671  7.25502857]
SNHG3	[ 5.6363346   4.97407037  4.73606363]	[ 3.61941301  4.51412226  4.77188558]
SNHG4	[ 5.1296194   4.38096485  5.11980032]	[ 4.71424877  3.78734295  4.9916684 ]
SNHG5	[ 10.57894814  11.7998806   11.10922995]	[ 10.95538837  12.35593191  11.67532197]
SNHG6	[ 12.22545148  13.37878254  12.43817847]	[ 12.73320603  13.60470379  12.84801256]
SNHG7	[ 8.12114583  7.29594989  7.98259767]	[ 7.79526981  7.57712092  8.32034013]
SNHG8	[ 10.60299572  11.00736372  10.21956787]	[ 11.31784784  11.6864086   11.53778624]
SNHG9	[ 6.27872821  3.47638169  5.83491343]	[ 5.27351589  3.44228004  4.58916424]
SNIP1	[ 7.0259147   7.56559718  8.14689956]	[ 7.28697353  7.38732807  8.07028198]
SNN	[ 6.33177656  5.58603239  5.84026165]	[ 6.48366313  5.15759981  5.66042467]
SNORA21	[ 6.0009014   6.71712803  6.64212392]	[ 5.00674683  6.27482074  6.50827018]
SNORA28	[ 5.53418614  5.0071955   4.99684065]	[ 4.90255601  4.83390208  5.583158  ]
SNORA37	[ 3.45154083  3.63575439  3.36737107]	[ 3.51979349  3.47767733  3.54473266]
SNORA43	[ 5.81890168  6.09803208  6.24982455]	[ 5.93310047  6.09423607  6.12329372]
SNORA65	[ 4.9097731   4.69543711  4.79025074]	[ 4.98048236  4.81557543  4.9202933 ]
SNORA68	[ 4.84958597  5.44270364  4.98531411]	[ 4.67550892  5.43973036  5.12358418]
SNORA71A	[ 3.93586023  4.32323759  4.29421041]	[ 4.3027768   4.10222419  4.31911767]
SNORA71B	[ 5.32696871  5.48091135  5.58406053]	[ 5.21218021  5.53480866  5.57833495]
SNORA72	[ 5.2794713   4.60466442  4.2547452 ]	[ 4.5849625   4.27276973  4.08406426]
SNORA74A	[ 3.1997218   3.19612037  3.43570688]	[ 3.06010764  3.23849844  3.29199417]
SNORA78	[ 6.53138146  6.40446038  6.66277517]	[ 6.06651978  6.55305325  6.42391427]
SNORD104	[ 7.88746434  8.36242605  8.07028198]	[ 7.45943162  7.99356115  8.21286112]
SNORD114-3	[ 4.99367436  5.85897561  5.58375975]	[ 3.76234882  6.2135417   5.58676474]
SNORD116@	[ 4.88752527  4.70873904  5.1695242 ]	[ 5.27239651  4.33771109  5.07809742]
SNORD8	[ 4.25563202  4.18256455  4.09039095]	[ 4.27555342  4.23530422  4.14563601]
SNORD89	[ 7.02912155  6.16450473  5.9775089 ]	[ 6.99469285  6.01256867  5.91049283]
SNPH	[ 4.82731094  5.06436554  4.92267359]	[ 4.80167603  5.21295836  5.22071689]
SNRK	[ 4.97117372  5.18667603  5.26680988]	[ 5.30754477  4.89073085  5.05315366]
SNRNP200	[ 6.74382119  6.7512744   6.86961806]	[ 6.91392627  6.64956978  7.01969046]
SNRNP25	[ 10.16294514   8.82565844  11.13473434]	[  9.57203698   8.07590695  10.37777448]
SNRNP27	[ 9.09192005  9.1401349   9.47684181]	[ 8.72176563  8.97237181  9.28181142]
SNRNP35	[ 6.72519582  6.56590177  7.65792577]	[ 6.91540139  6.72628629  7.4212233 ]
SNRNP40	[  9.93324804   9.15641179  10.65443017]	[  8.98595575   8.9863256   10.34161889]
SNRNP48	[ 8.78269408  7.82045859  7.69971874]	[ 8.56257423  8.45746944  7.96984748]
SNRNP70	[ 8.0359779   8.1212272   7.85936402]	[ 8.37776147  7.8835554   7.52196017]
SNRPA	[ 10.41369139  10.2474766   10.28484723]	[ 10.87109667  10.03091538  10.34887197]
SNRPA1	[ 9.45474819  9.11606307  9.20894122]	[ 8.53887141  9.06325076  8.89509629]
SNRPB	[ 12.1896976   12.06450365  11.89112037]	[ 11.68272573  11.43913512  11.56281002]
SNRPB2	[ 7.25289138  7.47596784  7.61704375]	[ 6.92100621  7.39202396  7.65705263]
SNRPC	[ 10.95368721  10.54781996  10.7111335 ]	[ 10.52402253  10.30244472  10.51053672]
SNRPD1	[ 11.12995917  10.07897551  10.59723762]	[ 9.91758944  9.32936625  9.99898042]
SNRPD2	[ 13.19379638  13.16067191  12.92325877]	[ 13.06362933  13.08161991  12.75891025]
SNRPD3	[ 11.77267335  11.01509442  12.06851295]	[ 11.10018925  10.63976577  11.69072699]
SNRPE	[ 9.29757228  8.82415838  8.79868325]	[ 9.07138461  8.53077488  8.68384588]
SNRPF	[ 11.47309181  10.73657951  11.54966917]	[ 10.63596293  10.14902305  11.11230918]
SNRPG	[ 12.59573302  11.73307889  12.6003125 ]	[ 11.93446859  10.87217466  11.98902189]
SNRPN	[ 4.98739891  4.17128822  4.27226396]	[ 4.85387024  4.25200313  4.4956271 ]
SNTA1	[ 6.1268077  6.0976108  6.4359619]	[ 6.15015346  6.19574129  6.61397359]
SNTB1	[ 5.85182348  5.82349725  4.05517587]	[ 5.97653665  6.22945956  3.80283509]
SNTB2	[ 5.66252304  5.2594731   5.59783385]	[ 5.45883686  5.22582926  5.46887123]
SNTG1	[ 3.49425087  3.63332022  3.04467749]	[ 3.86685192  3.78420241  3.23853187]
SNTG2	[ 3.1265219   3.11108156  3.04963077]	[ 3.08465286  3.07889274  2.98720615]
SNTN	[ 2.66902677  2.48542683  2.52606881]	[ 2.63226822  2.63226822  2.55090066]
SNUPN	[ 9.25370569  9.81029849  8.79246496]	[ 9.49934763  9.90122895  8.78145808]
SNW1	[ 8.99334853  9.04340531  9.03192014]	[ 9.04806102  9.28099527  9.21222561]
SNX1	[ 7.41394632  7.38168596  7.21422401]	[ 7.58150646  7.71352144  7.38774041]
